"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Chain","Dataset","Ontology","Model","Cluster_plt"
"1339","K24
(16)","GO:0006325","chromatin organization",0.5625,"58/549",5.73278063296071e-06,0.000342533642819402,0.000217242213459564,"855701/855976/852284/851811/852295/851810/855700/852283/852294",9,"K24 (16)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",24
"1340","K24
(16)","GO:0030435","sporulation resulting in formation of a cellular spore",0.3125,"14/549",1.83774323178051e-05,0.000732034387325903,0.00046427197434455,"855701/852295/855700/852294/853766",5,"K24 (16)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",24
"1341","K24
(16)","GO:0006259","DNA metabolic process",0.4375,"95/549",0.0111742719287403,0.0422541602375979,0.0267984984550279,"851691/855976/851811/852295/851810/855700/852283",7,"K24 (16)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",24
"1342","K24
(16)","GO:0006281","DNA repair",0.375,"72/549",0.0113149215699007,0.0422541602375979,0.0267984984550279,"851691/851811/852295/851810/855700/852283",6,"K24 (16)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",24
"1343","K37
(19)","GO:0042254","ribosome biogenesis",0.736842105263158,"22/549",1.58015220084099e-18,2.25961764720261e-16,1.92944900313216e-16,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851403/851656",14,"K37 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",37
"1344","K37
(19)","GO:0022613","ribonucleoprotein complex biogenesis",0.736842105263158,"23/549",4.00245377854702e-18,2.86175445166112e-16,2.44360335953397e-16,"854221/852569/853048/853784/851497/853956/856553/855408/850982/854021/851208/856228/851403/851656",14,"K37 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",37
"1345","K37
(19)","GO:0006364","rRNA processing",0.631578947368421,"17/549",2.11616676393381e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",12,"K37 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",37
"1346","K37
(19)","GO:0016072","rRNA metabolic process",0.631578947368421,"17/549",2.11616676393381e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",12,"K37 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",37
"1347","K37
(19)","GO:0034470","ncRNA processing",0.684210526315789,"22/549",2.14338974109356e-16,6.13009465952757e-15,5.23438336772321e-15,"854221/853996/853048/853784/853956/856553/855408/850982/854021/851208/856228/851403/851656",13,"K37 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",37
"1348","K39
(19)","GO:0006810","transport",0.578947368421053,"86/549",1.99742508266457e-05,0.00469743789326076,0.00405716633156125,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1349","K39
(19)","GO:0071702","organic substance transport",0.473684210526316,"59/549",4.14810753766009e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/851417/853361/853406/855387/854183",9,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1350","K39
(19)","GO:0071705","nitrogen compound transport",0.421052631578947,"47/549",5.88252354980457e-05,0.00469743789326076,0.00405716633156125,"852960/854447/851211/855418/853361/853406/855387/854183",8,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1351","K39
(19)","GO:0072594","establishment of protein localization to organelle",0.263157894736842,"15/549",6.88269288389856e-05,0.00469743789326076,0.00405716633156125,"852960/855418/853361/855387/854183",5,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1352","K39
(19)","GO:0051234","establishment of localization",0.578947368421053,"101/549",0.000102373338040765,0.00558958425702575,0.00482771109918553,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1353","K39
(19)","GO:0015031","protein transport",0.315789473684211,"32/549",0.000384525258899871,0.0131219244599581,0.0113333760517857,"852960/855418/853361/853406/855387/854183",6,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1354","K39
(19)","GO:0016192","vesicle-mediated transport",0.263157894736842,"22/549",0.000517620502706864,0.0135704557333612,0.0117207714836048,"852960/853729/853361/853406/854183",5,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1355","K39
(19)","GO:0051179","localization",0.578947368421053,"138/549",0.00200535618271327,0.0364974825253815,0.031522791924756,"852960/851597/853729/854447/851211/855418/851417/853361/853406/855387/854183",11,"K39 (19)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",39
"1356","K40
(13)","GO:0000727","double-strand break repair via break-induced replication",0.384615384615385,"10/549",7.4711862624319e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980",5,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1357","K40
(13)","GO:0033260","nuclear DNA replication",0.461538461538462,"18/549",7.52734865852923e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1358","K40
(13)","GO:0044786","cell cycle DNA replication",0.461538461538462,"18/549",7.52734865852923e-07,6.57388449511553e-05,4.09382120025274e-05,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1359","K40
(13)","GO:0006270","DNA replication initiation",0.461538461538462,"21/549",2.12687299602003e-06,0.000139310181239312,8.6754030100817e-05,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1360","K40
(13)","GO:0065004","protein-DNA complex assembly",0.461538461538462,"24/549",5.09869778144791e-06,0.000222643136456559,0.000138648799320075,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1361","K40
(13)","GO:0006302","double-strand break repair",0.461538461538462,"43/549",0.000185478288864046,0.0044177556074891,0.00275111337549542,"852501/852673/852258/851772/856680/850980",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1362","K40
(13)","GO:0006261","DNA-dependent DNA replication",0.461538461538462,"47/549",0.000311709803050344,0.00506583923990111,0.00315470101319675,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1363","K40
(13)","GO:0006260","DNA replication",0.461538461538462,"51/549",0.000498721336256539,0.00687710474206386,0.00428264859389272,"852501/852673/852258/856680/850980/853244",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1364","K40
(13)","GO:0006259","DNA metabolic process",0.538461538461538,"95/549",0.0026420984348277,0.0242723558809475,0.0151153682665603,"852501/852673/852258/851772/856680/850980/853244",7,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1365","K40
(13)","GO:0006281","DNA repair",0.461538461538462,"72/549",0.00336248051306586,0.025170568412093,0.0156747211887281,"852501/852673/852258/851772/856680/850980",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1366","K40
(13)","GO:0006974","cellular response to DNA damage stimulus",0.461538461538462,"81/549",0.00625467767366716,0.0321318735392313,0.0200098047351581,"852501/852673/852258/851772/856680/850980",6,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1367","K40
(13)","GO:0006325","chromatin organization",0.384615384615385,"58/549",0.00736016129154326,0.0333601105537287,0.0207746771226515,"852501/851772/856680/850980/853244",5,"K40 (13)","Consensus clustering",5001,1000,NA,"Timecourse","BP","CC(5001,1000)",40
"1368","K3
(12)","GO:0032787","monocarboxylic acid metabolic process",0.583333333333333,"14/549",8.94588576861862e-10,1.87863601140991e-07,1.77034371000032e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",3
"1369","K3
(12)","GO:0019752","carboxylic acid metabolic process",0.583333333333333,"19/549",1.26055222536154e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",3
"1370","K3
(12)","GO:0006082","organic acid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",3
"1371","K3
(12)","GO:0043436","oxoacid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",3
"1372","K3
(12)","GO:0006091","generation of precursor metabolites and energy",0.5,"12/549",2.17902679819912e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/856314/850317/850614/856044",6,"K3 (12)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",3
"1373","K9
(4)","GO:0045229","external encapsulating structure organization",0.75,"38/549",0.00117114168367658,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K9 (4)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",9
"1374","K9
(4)","GO:0071555","cell wall organization",0.75,"38/549",0.00117114168367658,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K9 (4)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",9
"1375","K9
(4)","GO:0071554","cell wall organization or biogenesis",0.75,"42/549",0.00158453101054067,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K9 (4)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",9
"1376","K10
(21)","GO:0006302","double-strand break repair",0.380952380952381,"43/549",6.99806728867409e-05,0.0189647623523068,0.0187842858801252,"850584/853752/854315/850719/854198/855459/856254/850540",8,"K10 (21)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",10
"1377","K10
(21)","GO:0006974","cellular response to DNA damage stimulus",0.476190476190476,"81/549",0.000257172763119354,0.0348469094026724,0.0345152918923343,"851399/851453/850584/853752/854315/850719/854198/855459/856254/850540",10,"K10 (21)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",10
"1378","K13
(16)","GO:0016192","vesicle-mediated transport",0.4375,"22/549",5.44585526494912e-07,7.4608217129803e-05,5.78980401852486e-05,"852129/851949/855458/854170/851055/851226/852675",7,"K13 (16)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",13
"1379","K13
(16)","GO:0006810","transport",0.6875,"86/549",1.7424625270348e-06,0.000119358683101884,9.2625639595008e-05,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K13 (16)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",13
"1380","K13
(16)","GO:0051234","establishment of localization",0.6875,"101/549",9.75868612845751e-06,0.000445646666532893,0.00034583413999095,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K13 (16)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",13
"1381","K13
(16)","GO:0051179","localization",0.75,"138/549",3.00997409743727e-05,0.00103091612837227,0.000800019431160959,"851539/852751/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",12,"K13 (16)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",13
"1382","K13
(16)","GO:0015031","protein transport",0.375,"32/549",0.000128816827863685,0.00303110698404354,0.00235222286122472,"851539/852129/855458/851462/851226/852675",6,"K13 (16)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",13
"1383","K13
(16)","GO:0071705","nitrogen compound transport",0.4375,"47/549",0.000137300223892049,0.00303110698404354,0.00235222286122472,"851539/852129/855669/855458/851462/851226/852675",7,"K13 (16)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",13
"1384","K13
(16)","GO:0071702","organic substance transport",0.4375,"59/549",0.000617477242215811,0.00769039838032419,0.0059679618625643,"851539/852129/855669/855458/851462/851226/852675",7,"K13 (16)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",13
"1385","K14
(25)","GO:0006260","DNA replication",0.56,"51/549",1.25435832689033e-09,4.69130014256983e-07,3.72346366508498e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/853747/854063",14,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1386","K14
(25)","GO:0006261","DNA-dependent DNA replication",0.52,"47/549",6.12836723308112e-09,1.14600467258617e-06,9.09578715646777e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850297/850793/855621/855950/854063",13,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1387","K14
(25)","GO:0006281","DNA repair",0.56,"72/549",1.8645409923791e-07,2.32446110383261e-05,1.8449142450909e-05,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",14,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1388","K14
(25)","GO:0006974","cellular response to DNA damage stimulus",0.56,"81/549",9.36627699809784e-07,7.53638526451221e-05,5.98159483420333e-05,"853821/855642/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",14,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1389","K14
(25)","GO:0006259","DNA metabolic process",0.6,"95/549",1.00753813696687e-06,7.53638526451221e-05,5.98159483420333e-05,"853821/855642/852245/855448/856305/851391/853371/851671/851266/850297/850793/855621/855950/853747/854063",15,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1390","K14
(25)","GO:0033260","nuclear DNA replication",0.2,"18/549",0.000743215541330487,0.00817537095463536,0.00648875488096586,"851391/856237/850297/850793/855621",5,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1391","K14
(25)","GO:0044786","cell cycle DNA replication",0.2,"18/549",0.000743215541330487,0.00817537095463536,0.00648875488096586,"851391/856237/850297/850793/855621",5,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1392","K14
(25)","GO:0006270","DNA replication initiation",0.2,"21/549",0.0016065238011061,0.0162389162598292,0.0128887542506947,"853821/852245/850793/855621/855950",5,"K14 (25)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",14
"1393","K20
(24)","GO:1902850","microtubule cytoskeleton organization involved in mitosis",0.291666666666667,"23/549",1.886431884044e-05,0.00548264391026011,0.00503481902113532,"852099/851957/853041/854555/856577/852249/856263",7,"K20 (24)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",20
"1394","K20
(24)","GO:0007010","cytoskeleton organization",0.458333333333333,"68/549",3.25379460549562e-05,0.00548264391026011,0.00503481902113532,"852099/852787/851957/850639/853041/854555/856458/856577/855555/852249/856263",11,"K20 (24)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",20
"1395","K20
(24)","GO:0007052","mitotic spindle organization",0.25,"20/549",9.39343348450903e-05,0.00860836600155578,0.00790523068704482,"851957/853041/854555/856577/852249/856263",6,"K20 (24)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",20
"1396","K20
(24)","GO:0000278","mitotic cell cycle",0.625,"142/549",0.000117498557445477,0.00860836600155578,0.00790523068704482,"854370/852099/853100/852787/855636/854249/851957/850639/852274/853041/854555/856458/856577/852249/856263",15,"K20 (24)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",20
"1397","K20
(24)","GO:0007051","spindle organization",0.25,"21/549",0.000127720563821302,0.00860836600155578,0.00790523068704482,"851957/853041/854555/856577/852249/856263",6,"K20 (24)","Consensus clustering",10001,100,NA,"Timecourse","BP","CC(10001,100)",20
